ID,Post,Label
2453,Was Ghislaine Maxwell Photographed with JonBenét Ramsey?,Mixture
2454,Did Pence Deliver Empty PPE Boxes to a Rehabilitation Center?,FALSE
2455,Shelter Closure,FALSE
2456,General James Mattis Insulted Anti-War Protesters,Mixture
2457,The Rose,FALSE
2458,Is This a Real White House Catering Sheet for a Middle East Visit?,Mixture
2459,Did Jane Fonda Say COVID-19 Was 'God's Gift to the Left'?,TRUE
2460,Soccer Team Chapecoense Fined for Forfeiting Final Match,FALSE
2461,Was Nelly Arrested on Drug Charges in April 2017?,Mixture
2462,Is John Amos Dead?,FALSE
2463,Did a Man Sue Himself After Being Hit by His Boomerang?,FALSE
2464,Did Hitler Invent the Inflatable Sex Doll?,FALSE
2465,Did 4 Democratic Senators Turn Republican Because They Oppose Impeachment?,FALSE
2466,Seal with Unusual Stripe-Pattern Markings Spotted in Washington,TRUE
2467,Was a 50-Gun Warship Named HMS Romney?,TRUE
2468,"Could People Be Jailed, Fined for Refusing COVID-19 Vaccine in US?",TRUE
2469,Hillary Clinton Lost $6 Billion at the State Department?,Mixture
2470,Was Trump the First U.S. President to Visit the Western Wall?,Mixture
2471,Is Coffee an Effective Protective Measure Against Mosquitoes and Zika?,Mixture
2472,Judge William Pryor Posed Nude for a Gay Magazine?,Mixture
2473,Did Biden Violate His Own Mask Mandate?,FALSE
2474,President Trump Abruptly Shuts Down Dogs for Wounded Warriors Program?,Mixture
2475,Is This a Photograph of a 12-Week Fetus?,FALSE
2476,The $50 Porsche,FALSE
2477,Was Isaiah Jackson Arrested After Pic Showed Man Kneeling on Toddler?,Mixture
2478,Do Women Retain DNA From Every Man They Have Ever Slept With?,FALSE
2479,Letter to Dr. Laura,TRUE
2480,John F. Kennedy Donated His Entire Presidential Salary to Charity,TRUE
2481,Rats Per Capita,FALSE
2482,"Will Alaska Pay You $2,000 Not to Leave the State?",Mixture
2483,Did a Johns Hopkins Scientist Expose Flu Vaccine Dangers?,Mixture
2484,Does This Photograph Show a Scarecrow Made from a Corpse?,FALSE
2485,Dandelion Root Kills 98% of Cancer Cells in 48 Hours?,Mixture
2486,"In Case of Intruder, Should You Ask 911 for a Pizza?",FALSE
2487,"Clown Masks Banned in United States, Carries $50,000 Fine",FALSE
2488,Did an Australian Teen Get Attacked by Flesh-Eating Sea Bugs?,Mixture
2489,Is Sweden Moving to a 6-Hour Workday?,Mixture
2490,Was a Father Sent to Jail for Paying Too Much Child Support?,FALSE
2491,Are Facebook Users Secretly Following You?,FALSE
2492,Melania Trump Files for Divorce,FALSE
2493,"Is Moderna Tied to Fauci, Gates, Soros, and Epstein?",FALSE
2494,"Khizr Khan Received $375,000 from the Clinton Foundation",FALSE
2495,Ohio Cemetery Begins Exhuming Bodies of Confederate Soldiers?,FALSE
2496,Did Colin Kaepernick Convert to Islam?,FALSE
2497,Does Health and Human Services Appointee Charmaine Yoest Believe Abortion Causes Breast Cancer?,Mixture
2498,Does Billionaire George Soros Fund Christianity Today Publication?,FALSE
2499,Did Lindsey Graham Really Say This in 1998 About Presidential Impeachment?,TRUE
2500,Does H.R. 6666 Require People to Be Vaccinated for COVID-19?,Mixture
2501,Did Trump Say 'Hundreds' of Governors Are Calling Him Amid COVID-19 Pandemic?,FALSE
2502,Kermit Gosnell as Surprise DNC Speaker,FALSE
2503,Did a Pink Volcano Erupt in New Zealand?,FALSE
2504,Did Aunt Jemima Recall Frozen Pancake Products Over Listeria Concerns?,Mixture
2505,Did Ruth Bader Ginsburg Say that Pedophilia Was Good for Children?,FALSE
2506,Video: Black Protesters Targeted Whites in Milwaukee?,Mixture
2507,Iran Blurs Photograph Showing Olympics Volleyball Player,FALSE
2508,Is the Western Black Rhino Extinct?,Mixture
2509,Body of Homeless Man Found in Fast Food Restaurant Was Bob Marley,FALSE
2510,Was the Identity of a Baseball-Stealing Woman Revealed?,FALSE
2511,Did Chelsea Clinton Say That Marijuana Is Killing People?,Mixture
2512,Whataburger Closing Its Doors?,FALSE
2513,Do PLU Codes Document How Produce Is Grown?,Mixture
2514,California Government Pays for Criminals to Take Vacations?,Mixture
2515,Rare Supermoon Is Going to Unleash Tidal Waves and Massive Earthquakes,FALSE
2516,Did These Pencils Accidentally Promote Doing Drugs?,TRUE
2517,Did Trump Criticize Biden for Saying He'll 'Listen to the Scientists'?,TRUE
2518,Pandora Endorses Black Lives Matter?,Mixture
2519,Will Eating Too Many Bananas Kill You?,FALSE
2520,Can President Trump Send Unblockable Text Messages to Every American?,Mixture
2521,Is This 'Muzzles Are for Dogs and Slaves' Protest Sign Real?,TRUE
2522,Did Bloomberg Say Elderly Cancer Patients Should Not Be Treated To Alleviate Health Care Costs?,TRUE
2523,Did Kellyanne Conway Try to Require NBA Champions to Visit the White House?,FALSE
2524,Clinton Foundation Money Laundering,FALSE
2525,Was Hillary Clinton Offered a Plea Deal in August 2017?,Mixture
2526,Was Vladimir Putin Surrounded by Other World Leaders at the G20 Summit?,FALSE
2527,Scientists Finally Solve the Mystery of the Bermuda Triangle?,FALSE
2528,Monica Lewinsky Says She Is Voting for Hillary Clinton,FALSE
2529,Does 'Tiger King' Joe Exotic Have Coronavirus?,Mixture
2530,Democratic Party Holding Emergency Meeting to Discuss Replacing Hillary Clinton?,Mixture
2531,Old Reginald Denny Beating Picture Circulates Urging Drivers to Run Over Protesters,Mixture
2532,Did a Cornell Student Cut 37 Pounds Using Apple Cider Vinegar and Supplements?,FALSE
2533,Dwayne Johnson Arrested,FALSE
2534,Jeff Foxworthy Gets Attacked by Liberals After Publicly SLAMMING Hillary Clinton,FALSE
2535,Was the White House Built by Slaves?,Mixture
2536,Did Trump Say This About the COVID-19 Pandemic?,TRUE
2537,Has Trump Suggested He Wants His Image on Mount Rushmore?,TRUE
2538,Is This Donald Trump in a Diaper?,FALSE
2539,Did Tennis Star Serena Williams Write the Viral 'I'm Sick of COVID-19' Post?,FALSE
2540,Does the Supplement InteliGEN Increase Intelligence?,Mixture
2541,Was Obama Responsible for N95 Masks Shortage?,Mixture
2542,Is the Quokka a Real Animal?,TRUE
2543,Was 425-Pound Teacher Suspended for Sitting on Student and Farting in His Mouth?,FALSE
2544,Stevie Wonder Death Hoax,FALSE
2545,"Jesus Is Not Coming Back, Vatican Says",FALSE
2546,A Bad Lie,FALSE
2547,Is This a Photograph of a Playground from 1900?,TRUE
2548,Is Only 9% of the American Rescue Plan Related to COVID-19?,Mixture
2549,Does This Video Show a Woman Punching Another in the Mouth?,TRUE
2550,Does a Video Show a Real Yellow Turtle?,TRUE
2551,Is This the Obamas Marching with Protesters in 2020?,FALSE
2552,Do Mail-In Ballots Require Extra Postage?,Mixture
2553,Steve Buscemi: 9/11 Hero,TRUE
2554,Our Deepest Fear,FALSE
2555,Etymology of Son of a Gun,Mixture
2556,Is this a Kayaker Paddling Through a Pod of Orca Whales?,FALSE
2557,Jock Shock,FALSE
2558,Will Your Coronavirus Stimulus Check Count Against Your 2020 Tax Refund?,FALSE
2559,Does This Video Show Mass Graves in Italy?,FALSE
2560,Hillary Clinton Was Responsible for the Waco Massacre?,FALSE
2561,Does Border Wall Construction Threaten Native American Burial Sites?,TRUE
2562,Is ISIS on the U.S.-Mexican Border?,FALSE
2563,Is Melania Trump Fluent in Five Languages?,Mixture
2564,Usain Bolt Donates All His $20 Million Olympic Earnings to His Former School,FALSE
2565,"Is Walmart Offering Via Text Message a $1,000 Coupon for Free Merch?",FALSE
2566,Coconut Oil Improves Focus and Cognition?,Mixture
2567,The Narilatha Flower,FALSE
2568,Melania Trump and the Dakota Access Pipeline Protests,FALSE
2569,Did Nostradamus Predict the COVID-19 Pandemic?,FALSE
2570,Did Woodstock Occur During a Pandemic as Lethal as COVID-19?,Mixture
2571,Is Kroger Requiring Employees to Repay Coronavirus Emergency Pay?,Mixture
2572,Popeyes Manager Arrested for Dipping Chicken in Cocaine?,FALSE
2573,Do Salt Lamps Provide Multiple Health Benefits?,FALSE
2574,Did Giuliani Correctly Tweet That Wuhan Lab Got $3.7M from US in 2017?,Mixture
2575,Five Nuclear Carriers in Harbor,Mixture
2576,Did a Nationwide US Coin Shortage Occur in Summer 2020?,TRUE
2577,Accused Cascade Mall Shooter Arcan Cetin Voted as a Non-Citizen?,Mixture
2578,Liberalism Summed Up in 10 Seconds,FALSE
2579,Is This 'Barack + Hussein + Obama = COVID-19' Protest Sign Real?,FALSE
2580,Is Ice Water Dangerous for Dogs?,FALSE
2581,Man Found Decapitated and Castrated Behind Walmart Store,TRUE
2582,Did the New York Jets Sign Colin Kaepernick?,FALSE
2583,Crosses on New York,TRUE
2584,Is This a Picture of Congressmembers Sitting During the Pledge of Allegiance?,Mixture
2585,Did Kevin Bacon Change His Last Name to Appease Muslims?,FALSE
2586,Change in Military Funeral Protocol,FALSE
2587,Did 58 Scientific Papers Published in 2017 Say Global Warming is a Myth?,FALSE
2588,Donald Trump Condoned Flag Burning?,FALSE
2589,Does an 1866 Court Case Bar States from Enforcing Social-Distancing Regulations?,FALSE
2590,Is This a Live Panda Flown from China to U.S. in Business Class?,FALSE
2591,Did Ruth Bader Ginsburg Say that Pedophilia Was Good for Children?,FALSE
2592,Did a U.S. Congressman Brutally Beat a Senator in the 19th Century?,TRUE
2593,Man Dressed as Clown Arrested After Police Find 11 Bodies Stuffed in Freezers at His Home,FALSE
2594,"Did Scientists Cure Cancer, But No One Took Notice?",Mixture
2595,Do Bats on 2020 U.S. Quarters Demonstrate a Government COVID-19 Plot?,Mixture
2596,Plane Crash-Lands on Beach,FALSE
2597,Can Ghost Peppers Burn a Hole in Your Esophagus?,Mixture
2598,Did Mitch McConnell Vow to Block the Appointment of a Russia Investigation Special Prosecutor?,Mixture
2599,Did Dems Call For Flags to Be Flown at Half-Mast for Soleimani?,FALSE
2600,Hoaxes and Misinformation About Snopes.com,FALSE
2601,Trump and Children Face $250 Million Tax Evasion Charges,Mixture
2602,Did Trump-Supporting Sandra Bullock Urge Hillary Clinton to Leave the United States?,FALSE
2603,Was Robert E. Lee Opposed to Confederate Monuments?,Mixture
2604,Was a Woman Sentenced to Five Years for Sending Her Son to a Better School?,Mixture
2605,Obama Calls for Black Lives Matter Memorial,FALSE
2606,Is a Jefferson Davis Statue to be Replaced with Obama Likeness?,FALSE
2607,Does Kinking a Live Electrical Wire Stop Electricity and Make it Safe?,FALSE
2608,Worldwide Chocolate Shortage?,Mixture
2609,Video Shows Democrats Committing Voter Fraud in 2016 Primary,FALSE
2610,Did Fauci Compare Research About COVID-19 to That of Chickenpox?,FALSE
2611,Did Saudi Arabia Give Ivanka Trump a $100 Million Donation?,FALSE
2612,Are Oprah Winfrey and Tyler Perry Holding Giveaways?,FALSE
2613,Is the White House Gift Shop Selling Coronavirus Commemorative Coins?,Mixture
2614,Was an Exhausted Funeral Home Employee Cremated by Mistake?,FALSE
2615,Russian Scientists Invent Instant Skin Lightener,FALSE
2616,Mylan CEO Donated Money to the Clinton Foundation?,Mixture
2617,FALSE: Photograph Shows Amy Winehouse with Lana Del Rey,FALSE
2618,Did a Clinical Trial Participant Develop 'Huge Bleeding Sores' From a COVID-19 Vaccine?,FALSE
2619,"Duck Eats Yeast, Quacks, Explodes; Man Loses Eye",FALSE
2620,Is USPS Purposefully Slowing Mail To Help Reelect Trump?,Mixture
2621,Did Biden Inherit 'Nonexistent' COVID-19 Vaccine Distribution Plan?,Mixture
2622,Trump Caught Tweeting at Mar-a-Lago?,FALSE
2623,"After Colonoscopy Reveals Brain Tumor, Donald Trump Drops from Race",FALSE
2624,Big Store Price Codes,Mixture
2625,Scientist Missing for Over 20 Years Found Living Inside Secret LSD Drug Lab Hidden in Basement,FALSE
2626,Did Trump Suggest Injecting Disinfectants as COVID-19 Treatment?,TRUE
2627,Is NASCAR Doing Away with Traditions Such as the National Anthem?,FALSE
2628,Was Usher Successfully Sued for Giving a Woman Herpes?,Mixture
2629,U.S. Army Memo Announces Preparations for Martial Law,FALSE
2630,Did Tanzania's President Expose Faulty COVID-19 Testing by Submitting Non-Human Samples?,Mixture
2631,Suppressed North Dakota Pipeline Protest Photo,FALSE
2632,Is This Unexpected Check from a Stranger for Real?,FALSE
2633,X-Ray of Fork in Urethra,TRUE
2634,Did Adolf Hitler Say He Would Start World War III After His Death?,FALSE
2635,Did CNN Publish Contradictory Articles on Hydroxychloroquine?,FALSE
2636,"Julian Assange Said Bernie Sanders Won Race, Was Threatened",FALSE
2637,Does a One-Question Test Reveal Psychopaths?,FALSE
2638,New SeaWorld Show Is Just Elephant Drowning in Large Tank of Water with No Explanation?,FALSE
2639,Were King Cobras Shipped to Los Angeles in Snack Containers?,TRUE
2640,Obama to Remove Statue of Liberty Because It Offends Muslims,FALSE
2641,Are These Vegan Foods Left Unsold During the COVID-19 Pandemic?,FALSE
2642,Did Donald Trump Claim Global Warming Is a Hoax?,TRUE
2643,Tiny House Giveaway Scam,FALSE
2644,OUTDATED MISSING CHILD ALERT: Young Boy Kidnapped in Pennsylvania,Mixture
2645,Was Trump Against the Iraq War from the Beginning?,FALSE
2646,Did MLK Say This About Capitalism?,Mixture
2647,Manipulated Photograph of Bill Clinton Crowd,FALSE
2648,Did George H.W. Bush Resign from the NRA?,TRUE
2649,Did Kamala Harris Support Abortion Until the Time of Giving Birth?,Mixture
2650,Did a Mother Sue a Hospital Because Her Son Turned Gay from Flu Shot?,FALSE
2651,Did Biden Say Schools Would Reopen in January 2021?,FALSE
2652,Russia Put Black Lives Matter on Official Terror List,FALSE
2653,Did Kroger Supermarkets Overcharge Customers Due to a Coin Shortage?,Mixture
2654,Did Clint Eastwood Refuse the Presidential Medal of Freedom?,FALSE
2655,Did Hillary Clinton Say Democratic Voters Are Stupid?,FALSE
2656,Is this Really an Electric Car From 1905?,Mixture
2657,Bad Taste,FALSE
2658,IRS Impersonation Telephone Scam,FALSE
2659,Are These New Zealanders Celebrating the End of COVID-19 Restrictions?,TRUE
2660,"Clinton, Kerry Nominated for Nobel Peace Prize for Iran Deal",FALSE
2661,Clinton Campaign Overcharging Poor Donors?,Mixture
2662,Is NYC's COVID-19 Death Rate at Least 250x Higher Than Tokyo's?,Mixture
2663,John Cena Death Hoax,FALSE
2664,Did a West Point Grad Sport Anti-Trump Shirt?,FALSE
2665,Whole Foods Market Bans Gendered Language,Mixture
2666,Monsanto Buys Whole Foods,FALSE
2667,Did a New York Restaurant Refuse to Serve a United States Soldier?,FALSE
2668,Does Video Show Ants in a Standoff with Termites?,TRUE
2669,Russian Flag at Texas State Capitol,Mixture
2670,Putin Tells Russian Security Council That GMOs and Vaccines Are a Threat to Evolution,Mixture
2671,Did Coronavirus Cause a Dr Pepper Shortage?,Mixture
2672,Rochester/Silver Lake Park Abduction Warning,FALSE
2673,11 States Agree to Implement and Enforce Truck Curfew,FALSE
2674,Are Little Debbie Cosmic Brownies Infested with Worms?,Mixture
2675,Can Veterans Shop Online at Military Exchange Stores?,TRUE
2676,Is a Vintage Pearl Harbor Color Photograph Real?,FALSE
2677,Was Obama Responsible for N95 Masks Shortage?,Mixture
2678,Did Pat Robertson Blame Oral Sex for COVID-19?,FALSE
2679,Does a Video Show Needlessly Wasted Food at an Ohio Walmart?,FALSE
2680,Did a KGB Agent Confirm That the Sex Pistols Were Backed by the USSR to Destabilize the West?,FALSE
2681,Were Kentucky Couple Placed Under House Arrest for Refusing To Sign Quarantine Agreement?,Mixture
2682,Was Sturgis Motorcycle Rally Responsible for 250K Coronavirus Cases?,Mixture
2683,Are Two Handfuls of Cashews Equivalent to a Dose of Prozac for Depression?,FALSE
2684,Is This a Trump Tower Billboard in Mumbai?,TRUE
2685,NFL Fines Pittsburgh Steelers $1M Each for Skipping National Anthem?,FALSE
2686,Third Apple Co-Founder Sold Share Now Worth Billions for $800,TRUE
2687,Has Dr. Zelenko Successfully Treated 669 Coronavirus Patients?,Mixture
2688,Will Warm Weather Kill Coronavirus?,Mixture
2689,Was This Pandemic Poem Written by Kathleen O'Mara in 1919?,FALSE
2690,Did Trump Criticize Governors for Backing off Ebola Quarantines in 2014?,TRUE
2691,FACT CHECK: Girl Scouts Have Radical Policies?,Mixture
2692,Was MLK Smothered in His Hospital Bed?,FALSE
2693,Woman Mistaken for Clown Shot and Killed in Walmart Parking Lot,FALSE
2694,Plandemic': Was Judy Mikovits Arrested Without a Warrant and Jailed Without Charges?,FALSE
2695,Carrier Still Moving Some Jobs to Mexico Despite Trump Deal,TRUE
2696,Did Channing Tatum Come Out as Gay?,FALSE
2697,Pride of Lions Kills Five Poachers and Injures Three Others in Zimbabwe,FALSE
2698,Iranian Negotiator Discusses Nuclear Deal,FALSE
2699,CDC Announces Plan to Detain Americans for Forced Vaccinations?,FALSE
2700,Scaramucci Posts Nude Photos of His Wife as Revenge for Divorce?,FALSE
2701,"Were Diamond and Silk, Ted Nugent Announced as GOP Convention Speakers?",FALSE
2702,Is Sweden Moving to a 6-Hour Workday?,Mixture
2703,Did Country Singer Joe Diffie Die from Lung Cancer?,FALSE
2704,Did 7 Children Die in Senegal from COVID-19 Vaccine?,FALSE
2705,Michael Moore Endorsed Donald Trump?,FALSE
2706,Is PETA Stealing and Killing Pets?,Mixture
2707,Is Hand Sanitizer Effective After Its Expiration Date?,Mixture
2708,Did Loretta Lynn and Kid Rock Get Married?,FALSE
2709,Is Virginia Criminalizing Dissent Against State Leaders?,FALSE
2710,Did Federal Food Aid Boxes Include White House Letter Crediting Trump?,TRUE
2711,DreamWeaverGrey Warning,FALSE
2712,Are NFL Players Protesting Against Police Brutality Absentee Parents Putting Their Children at Risk?,FALSE
2713,Is Donald Trump Related to Adolf Hitler?,FALSE
2714,Did 5 Black Men Found Hanging Dead From Trees Die by Suicide?,Mixture
2715,Is This a Photo of a Looter in Blackface?,FALSE
2716,Does a Photograph Show Pigs Forced Into Tiny Cages?,Mixture
2717,Are 'Neck Gaiters' Worse at COVID-19 Transmission Than Foregoing Masks Altogether?,FALSE
2718,Did FBI Say It Illegally Wiretapped Donald Trump and Apologize For It?,FALSE
2719,Prayer Request: Darkhorse Marine Battalion,Mixture
2720,"Father Mourns Wife, Children Killed in Car Crash?",FALSE
2721,Did Kamala Harris Support Abortion Until the Time of Giving Birth?,Mixture
